iso3,country_name,region,income_group,start_year,end_year,pm25_mean,pm25_latest,pm25_peak,pm25_trend,gdp_mean,urban_mean,pm25_percent_change
MOZ,Mozambique,Sub-Saharan Africa ,Low income,2004,2020,20.39953904818653,20.0802484321177,21.704486846149,0.0004078329873025101,525.9942663558949,33.0084705882353,-1.5651854451937453
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,2004,2020,73.65720293837354,70.8224442103687,83.0360920761507,0.13620572220707616,1518.049651136906,48.35723529411764,-3.848583186598313
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,2004,2020,9.757383231438297,9.15296880580014,11.2529952901128,-0.1269273603761972,8556.651884096314,41.37652941176471,-6.19443155302881
MWI,Malawi,Sub-Saharan Africa ,Low income,2004,2020,23.873085662665392,23.6983194353464,26.4999840992823,-0.007772654020523162,502.687996754701,15.961705882352941,-0.7320638387031257
MYS,Malaysia,East Asia & Pacific,Upper middle income,2004,2020,18.498405219866488,16.1938532237922,22.9605064623849,-0.4181930044719355,8837.6607602044,71.94335294117647,-12.458111759814292
NAC,North America,Aggregates,Aggregates,2004,2020,9.057036714645996,7.68626814153951,11.7805523820313,-0.2802247887117485,54073.65633200707,81.13938223050361,-15.134846156578307
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,2004,2020,20.841517053353833,19.9945355710926,23.0948112524998,-0.011413105445581887,4207.613666936749,43.77676470588236,-4.063914733716251
NER,Niger,Sub-Saharan Africa ,Low income,2004,2020,87.55178757411922,85.1223455605238,107.144665250434,-0.18916580718959838,461.1468898201442,16.29094117647059,-2.7748628336556957
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,2004,2020,55.778078171088374,56.5313287289257,77.1229282609024,0.46197817380695966,2286.2436052126554,45.17817647058823,1.350441934422475
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,2004,2020,20.834273632185763,16.809772538789,24.714118755341,-0.48022200063656656,1865.5463153894511,57.32617647058824,-19.316733400196505
NLD,Netherlands,Europe & Central Asia,High income,2004,2020,14.524700620673823,10.8892498470498,17.646542498158,-0.45523087234326565,45463.25412961975,87.88082352941177,-25.029436878371737
NOR,Norway,Europe & Central Asia,High income,2004,2020,7.440381238985344,6.05589724673443,8.88434817216868,-0.17163531774188634,74494.60023785463,80.01723529411764,-18.607702317680136
NPL,Nepal,South Asia,Lower middle income,2004,2020,60.82470481009089,45.7207706412594,75.117974167847,0.40709413316259135,795.4520887632589,17.553352941176474,-24.831907061430954
NRU,Nauru,East Asia & Pacific,High income,2004,2020,5.889949861492999,6.06435493209495,6.44256644272133,0.0033492037434786426,6224.034442598413,100.0,2.9610620583065956
NZL,New Zealand,East Asia & Pacific,High income,2004,2020,6.770823501740737,6.48591499675774,7.42296671535298,0.019160513640258583,37315.48361810674,86.34376470588235,-4.207885568273182
OED,OECD members,Aggregates,Aggregates,2004,2020,14.497279173102966,12.2286170794392,16.8647655740375,-0.273400303081156,34843.69516686065,79.26905498297208,-15.648881880352079
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,2004,2020,45.99606939316735,39.5835768902765,52.3107821072608,-0.051238398858749,19785.894918317157,78.29576470588235,-13.941392356981316
OSS,Other small states,Aggregates,Aggregates,2004,2020,18.871869152968387,16.758966950265,20.4418497977306,-0.10436487651270245,10278.684185267546,53.544604168729926,-11.196040972820366
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2004,2020,58.50884080250646,42.9981734249878,71.7121701033462,0.2174561889857649,1342.4185736408813,35.42329411764705,-26.509955016668528
PAN,Panama,Latin America & Caribbean ,High income,2004,2020,15.023730230884658,11.4700607490209,18.0038452585985,-0.3424173464760773,11954.665894878644,65.80794117647058,-23.653709346819806
PER,Peru,Latin America & Caribbean ,Upper middle income,2004,2020,41.051515198521535,27.0356284968814,68.549467559912,-2.4750497633375774,5421.969499081863,76.71335294117647,-34.14219093707146
PHL,Philippines,East Asia & Pacific,Lower middle income,2004,2020,23.38805791257894,20.2887417122616,30.4134910319648,-0.69871842609661,2648.9273067482973,46.056647058823536,-13.251703976029647
PLW,Palau,East Asia & Pacific,High income,2004,2020,7.007442455069126,7.32770979431049,8.9368293884579,0.07487285871417644,14215.78015540127,76.01094117647058,4.57038843051341
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2004,2020,16.582555162439665,17.3105425567239,17.3105425567239,0.027608507265606118,2214.285194690609,13.081588235294118,4.390079738333469
POL,Poland,Europe & Central Asia,High income,2004,2020,24.389954696629705,17.9583314936851,27.7617425127035,-0.6077154091981957,11654.021497957403,60.686058823529414,-26.369967812336075
PRE,Pre-demographic dividend,Aggregates,Aggregates,2004,2020,42.01567254803117,40.7072055821173,50.9041075965194,0.1384454980392556,1393.6261355985864,38.17255456792679,-3.1142354425436576
PRI,Puerto Rico (US),Latin America & Caribbean ,High income,2004,2020,6.53338581481843,7.18841521712249,7.18841521712249,0.03381460586003672,29110.006764917434,93.78647058823529,10.025879702655585
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2004,2020,38.413004805100854,29.9291062464217,46.0942962894263,-0.353261492735133,,60.83182352941177,-22.086006032916693
PRT,Portugal,Europe & Central Asia,High income,2004,2020,10.482258965136115,8.45242266236737,13.2564973921723,-0.31273270495185806,19651.483649420177,61.703529411764706,-19.36449299258833
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,2004,2020,11.632227873017882,10.0891599097852,13.0739532959182,-0.19071397596513015,5339.0049920303745,59.816411764705876,-13.265455079434805
PSE,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2004,2020,28.993469218704362,26.3636264444046,31.9192556933104,-0.07316684037888856,3027.201882821253,74.68458823529411,-9.07046602275243
PSS,Pacific island small states,Aggregates,Aggregates,2004,2020,12.718110886850146,12.8773179905891,13.2360653228674,0.012960151884694725,3559.1416982188016,37.25690014864493,1.2518140874488322
PST,Post-demographic dividend,Aggregates,Aggregates,2004,2020,13.007339400002312,10.9979683149134,15.4794750652766,-0.27760021221700054,39676.066081200595,80.06114975909536,-15.44797920079301
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,2004,2020,88.12541213073777,75.6630329481338,97.7000280042596,-0.809186154162729,66923.41342385187,98.50576470588234,-14.141640738219188
ROU,Romania,Europe & Central Asia,High income,2004,2020,18.857453286768042,14.8501731264834,21.4477107307875,-0.42318053267436867,8539.663422417947,53.75423529411764,-21.250378295230796
RUS,Russian Federation,Europe & Central Asia,High income,2004,2020,14.028414534205018,11.2727775886895,16.3127366996014,-0.3217662077539621,8931.548224954044,73.91088235294117,-19.643252904998917
RWA,Rwanda,Sub-Saharan Africa ,Low income,2004,2020,30.720599881680613,31.2882654917538,31.8689793191915,0.04584202548426474,642.4786377319352,17.022529411764708,1.8478337410712482
SAS,South Asia,Aggregates,Aggregates,2004,2020,62.21649812642136,47.322842941453,77.0059054082343,0.4190199221934454,1377.033291812,31.32353001945236,-23.93843374904365
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,2004,2020,59.69615740649198,53.1486013629285,65.8136535735159,-0.09573014911191509,22638.564224988055,82.52264705882352,-10.968136523392753
SDN,Sudan,Sub-Saharan Africa ,Low income,2004,2020,57.73404417738476,45.8349025581217,64.1497177387956,-0.32395192203068374,1278.6141572840093,33.59482352941176,-20.610268670428812
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,2004,2020,60.10706337486073,63.7402211262202,71.9845097478197,0.5493395689622406,1200.0526991839195,44.63935294117647,6.04447721676419
SGP,Singapore,East Asia & Pacific,High income,2004,2020,15.863655060022191,13.8691955865476,18.076662563077,0.03637904722906036,51350.348252783064,100.0,-12.572509083992916
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2004,2020,13.406570287163195,13.9542830081778,14.3002352896823,0.08273297693225456,1979.3162280497918,20.992823529411766,4.085405210153119
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,2004,2020,41.440679427737564,43.2210935036927,51.8061671080408,0.2683051570654917,956.9636199755353,39.67170588235294,4.296295573675966
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,2004,2020,24.173451752455247,20.0287144500145,28.772701131028,-0.4866476022912287,3598.606789158364,67.14864705882351,-17.145823215005997
SMR,San Marino,Europe & Central Asia,High income,2004,2020,10.859102912330993,10.6908983278922,12.1373198686156,-0.029044233889640718,49129.61849837618,96.04341176470588,-1.5489731131269586
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,2004,2020,24.844909504828756,24.525108218562,29.2235174003913,0.1852580276726017,380.7967362921416,40.693176470588234,-1.2871903848335644
SRB,Serbia,Europe & Central Asia,Upper middle income,2004,2020,29.40158620175991,22.5075355689004,33.95588567108,-0.6775839607211713,5768.615122908344,55.18594117647059,-23.447886741725675
SSA,Sub-Saharan Africa (excluding high income),Aggregates,Aggregates,2004,2020,39.68361442698819,39.4118680773682,48.2618368644143,0.1767234015999389,1640.7355078217533,39.28452731619916,-0.6847822547010363
SSD,South Sudan,Sub-Saharan Africa ,Low income,2004,2020,35.81268518008881,30.7373478613476,39.0581251798986,-0.24872923617134543,1648.2569865811831,18.370176470588234,-14.171898290282364
SSF,Sub-Saharan Africa,Aggregates,Aggregates,2004,2020,38.68467063202139,38.1777310513302,46.5544222062187,0.1667609122956472,1528.7317759570208,37.16021002035292,-1.310440472696095
SST,Small states,Aggregates,Aggregates,2004,2020,19.074939543572082,18.0957979628317,19.9313126639008,-0.021806024984796387,10178.819200542472,50.22532295859766,-5.1331307158472
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,2004,2020,23.123423757732557,27.3357522767854,27.3357522767854,-0.06822540913788329,1259.2452022790194,66.77023529411765,18.216716361668652
SUR,Suriname,Latin America & Caribbean ,Upper middle income,2004,2020,26.22545000279104,27.3059698425997,29.9904120028237,0.2194174617665392,8321.455204191343,66.29235294117646,4.1201193485475684
SVK,Slovak Republic,Europe & Central Asia,High income,2004,2020,20.270818203027314,15.3916194257365,23.374043016004,-0.48152363051210845,15080.915552415123,54.482705882352946,-24.070063321677548
SVN,Slovenia,Europe & Central Asia,High income,2004,2020,18.65433355765787,14.2911527506818,22.0932348008799,-0.45699836477410716,20995.514210940924,53.13629411764707,-23.38963648039264
SWE,Sweden,Europe & Central Asia,High income,2004,2020,7.115637136118757,5.63670790600148,8.6377252099159,-0.19512757167835335,49414.28138246752,85.82741176470589,-20.784213722904397
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,2004,2020,20.80124221175794,18.7831211422857,21.8022399292635,-0.09925175582096703,3193.223017591035,22.86835294117647,-9.701925726010217
SYC,Seychelles,Sub-Saharan Africa ,High income,2004,2020,9.541797491951176,8.49983857722866,10.4836323605632,-0.04496352899628267,14448.887314852524,54.26058823529412,-10.919943706638533
SYR,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2004,2020,25.958966721818268,24.7058382627422,29.1311036349137,0.0012575787564254952,1130.0213089388562,53.92311764705883,-4.827343370423229
TCD,Chad,Sub-Saharan Africa ,Low income,2004,2020,54.101469211136006,49.1388484128027,64.3827504839855,-0.04499744896970484,931.9150061755136,22.342058823529413,-9.172802274493169
TEA,East Asia & Pacific (IDA & IBRD countries),Aggregates,Aggregates,2004,2020,40.381198481666814,30.4069592021401,47.464071431628,-0.6952404729081347,5620.287320552904,49.37633031623708,-24.700206171580195
TEC,Europe & Central Asia (IDA & IBRD countries),Aggregates,Aggregates,2004,2020,20.873036108400296,17.9080689402664,22.8053037111626,-0.1697279217177016,7444.29120294675,65.38686758942555,-14.204771901585763
TGO,Togo,Sub-Saharan Africa ,Low income,2004,2020,50.226333346744426,51.6661369398223,67.316079169015,0.6499261755264657,700.626386577156,38.63,2.8666309028333665
THA,Thailand,East Asia & Pacific,Upper middle income,2004,2020,33.40639443712263,31.0072016277159,40.5277251520537,-0.7698533628243535,5321.134888327772,44.73741176470588,-7.181837039978912
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2004,2020,41.27272880772299,37.0534062306267,53.195882702872,0.6042139708653004,862.7799565467734,26.73129411764706,-10.223027890287616
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2004,2020,21.40516582468841,19.5997611438189,27.2198985157372,0.34282725569717204,4700.987911373551,49.35888235294118,-8.434434452206782
TLA,Latin America & the Caribbean (IDA & IBRD countries),Aggregates,Aggregates,2004,2020,19.087017933383777,15.5869189205524,23.7253450417526,-0.4755896159300876,8130.00811877265,78.99250136111078,-18.3375895860065
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2004,2020,17.895664795589607,17.4104661970888,20.7887359374482,-0.28252662896618175,1226.7522316674906,28.459941176470586,-2.7112633369193544
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Aggregates,Aggregates,2004,2020,48.44719024880606,39.2745706384466,53.6144035383716,0.029256292118447134,2793.6755337721343,49.09996394574582,-18.933233409930338
TON,Tonga,East Asia & Pacific,Upper middle income,2004,2020,12.3343301731864,12.4784129504796,12.7574461149445,-0.010100429498943542,4067.7018256631272,23.252294117647057,1.1681443197168597
TSA,South Asia (IDA & IBRD),Aggregates,Aggregates,2004,2020,62.21649812642136,47.322842941453,77.0059054082343,0.4190199221934454,1377.033291812,31.32353001945236,-23.93843374904365
TSS,Sub-Saharan Africa (IDA & IBRD countries),Aggregates,Aggregates,2004,2020,38.68467063202138,38.1777310513302,46.5544222062187,0.16676091229564574,1528.731775957022,37.16021002035292,-1.3104404726960768
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,2004,2020,23.520119607627496,25.6022583642289,26.2592962743436,0.26677918354217905,17609.58853118809,53.87882352941177,8.852585749292583
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2004,2020,24.627366400232024,24.1829826735327,27.1525896814577,-0.10972420510925088,3816.9668060251306,67.22823529411764,-1.804430565077142
TUR,Turkiye,Europe & Central Asia,Upper middle income,2004,2020,23.094791123595936,21.6120469179783,24.6357302627663,0.04509584168683955,9754.393732220187,71.85505882352942,-6.420253803909559
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2004,2020,5.755177931420127,5.91780105591262,6.20094627520115,0.005489745426783994,3288.887441217506,56.64276470588236,2.8256836961488228
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,2004,2020,23.053910884801677,25.081431153535,25.5667487604226,0.10761519306059246,859.359116498162,29.581941176470586,8.794691186517808
UGA,Uganda,Sub-Saharan Africa ,Low income,2004,2020,33.035632807958265,33.8077192571642,36.4158643204587,0.19242987692018892,789.5223235607274,20.54052941176471,2.337132313142617
UKR,Ukraine,Europe & Central Asia,Upper middle income,2004,2020,18.818657967056524,14.90010098879,22.8365079328052,-0.4570086073586353,2299.3295108570796,68.71376470588235,-20.82272277399511
URY,Uruguay,Latin America & Caribbean ,High income,2004,2020,10.51677941577599,10.5717923259135,11.8339749911707,-0.06550062376801907,15060.201719327488,94.54076470588235,0.5230965485021604
USA,United States,North America,High income,2004,2020,9.197262220004431,7.81485752365112,12.0145758307373,-0.2877362725280622,55341.397088534075,81.15788235294117,-15.030610884905759
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,2004,2020,34.85532493930357,31.9604294559849,44.1982936152516,0.4717323462591451,2394.0263972509574,50.22417647058823,-8.305461183792689
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,2004,2020,22.239836338404842,23.9262758481858,24.3309858655746,0.20606340656225478,7147.572166675092,49.78770588235294,7.58296726702404
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,2004,2020,19.435915000120517,15.2565796212874,21.9066339952536,-0.3713524321573656,,88.1044705882353,-21.50315731884607
VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,2004,2020,7.756434038485007,8.63342756669479,8.63342756669479,0.049680450831712165,40668.867986693156,94.8340588235294,11.30665875398946
VNM,Viet Nam,East Asia & Pacific,Lower middle income,2004,2020,22.755736795355446,20.8010641731194,27.4866878050048,-0.5326005242590185,2311.203319811295,31.850470588235293,-8.589801507262134
VUT,Vanuatu,East Asia & Pacific,Lower middle income,2004,2020,14.050589099793894,14.0824115364695,14.6439252034392,0.005594833801195252,2830.840846459962,24.467235294117646,0.22648471497947875
WLD,World,Aggregates,Aggregates,2004,2020,38.43737549846403,31.3231664979631,43.0855013919173,-0.12432016592015611,9710.348522459957,52.33080005318066,-18.508571171268482
WSM,Samoa,East Asia & Pacific,Upper middle income,2004,2020,12.691669641109383,12.5518952802963,13.2387733990715,-0.039029225114494415,4052.2234728671638,19.62105882352941,-1.1013079032591788
YEM,"Yemen, Rep.","Middle East, North Africa, Afghanistan & Pakistan",Low income,2004,2020,41.31655276927776,34.8323598356099,53.6338333840879,0.15412006870900977,1799.6629799864795,33.03011764705883,-15.693934994715706
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,2004,2020,23.882008428617276,23.753069242361,24.9968845183073,0.05503071808900804,5912.592668953213,63.23458823529412,-0.5399009327112131
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,2004,2020,25.01500787569943,24.3085919008655,26.8710302496189,-0.037457505316432715,1174.138262273269,40.42347058823529,-2.8239686285294665
ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,2004,2020,21.13325145588515,19.4941796611344,23.6162829422719,-0.0628293607667268,1209.900790067567,32.987823529411756,-7.755890276383883
